Droite;Toit;Porte;Fenetre;Gauche;Sol;Air haut;Air;Air bas;Temp Indoor;Temp Outdoor
0.06049317972621731;0.06085408642573432;0.06124396411480778;0.0606582078685002;0.06072879693242328;0.06061110282055562;0.06590872727172406;0.0695084036776718;0.0606974341500256;0.10066416664474477;0.09715078848099666
0.06057967910662088;0.06061110282055562;0.06061110282055564;0.06068959092201056;0.06057967910662087;0.06072879693242325;0.06043807020892139;0.06052464834967024;0.06094007353116231;0.06931637851603697;0.07020348228983958
0.06064251025136397;0.060642510251363885;0.06066605515388221;0.06068174668024388;0.06052464834967019;0.060642510251363906;0.06060324841960419;0.06094007353116225;0.06057967910662085;0.07655456650581048;0.07608677082262516
0.07681528773461735;0.06305165139630828;0.06438150753435866;0.07346390579424333;0.07448707248202317;0.078300628539955;0.06263503099255241;0.06462504695715787;0.06280959025578141;0.1462263161581726;0.14873429634449215
0.061197309939258676;0.06095569451835369;0.060986924489415395;0.06094788452521686;0.06162365114276562;0.061267277880145216;0.06068959092201051;0.060689590922010817;0.06092444853876051;0.09646827937524398;0.09737201389983054
